"INDEX_NAME","SITE_TYPE","METRIC_NAME","SAMPLEID","METRIC_VALUE","INDEX_REGION","LEVEL","NUMERIC_RULES","SYMBOL","LOWER","UPPER","INCREASE","DESCRIPTION","RULE_TYPE","EXC_RULE","NOTE_RULE","MEMBERSHIP","NAME_WIDE"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-003752-DCE-2012-0728-13:30",0.399201596806387,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-003752-DCE-2017-0722-08:34",0.170940170940171,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-003752-DCE-2017-0818-08:16",0.171821305841924,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-004206-DCE-2013-0822-10:36",10.472972972973,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-004237-DCE-2014-0716-11:33",35.2611940298507,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-005141-DCE-2010-0723-12:00",4.62107208872458,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.405268022181145,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TRAP08-DCE-2010-0824-11:30",8.54368932038835,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TRAP08-DCE-2011-0914-12:00",16.9741697416974,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TRAP08-DCE-2012-0904-13:45",17.1428571428571,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TRAP08-DCE-2013-0909-13:10",12.1376811594203,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TRAP08-DCE-2014-0915-15:32",10.4166666666667,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TRAP08-DCE-2015-0922-12:47",3.45489443378119,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.113723608445297,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TRAP08-DCE-2017-0829-09:31",2.57826887661142,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TWEN05-DCE-2010-0928-13:20",18.4701492537313,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TWEN05-DCE-2011-0802-10:10",4.57875457875458,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.394688644688645,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TWEN05-DCE-2012-0815-10:30",7.70712909441233,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TWEN05-DCE-2013-0819-10:43",9.02394106813996,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TWEN05-DCE-2014-0826-13:30",14.5945945945946,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TWEN05-DCE-2015-0917-09:35",21.2686567164179,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-TWEN05-DCE-2016-0727-09:54",6.6793893129771,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.919847328244275,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-011788-DCE-2012-0818-11:20",4.66417910447761,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.416044776119403,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-011788-DCE-2017-0723-11:40",2.49110320284698,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-000188-DCE-2012-0826-10:50",24.4210526315789,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-000672-DCE-2009-0923-11:09",35.2822580645161,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-000672-DCE-2013-0816-11:45",20.9345794392523,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-000857-DCE-2010-0729-12:57",25.3493013972056,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001402-DCE-2009-0927-11:00",14.1199226305609,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001402-DCE-2013-0721-09:47",10.8856088560886,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001405-DCE-2010-0914-12:30",3.94736842105263,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.236842105263158,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-MARB21-DCE-2015-0915-08:22",22.0779220779221,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-MARB21-DCE-2016-0728-09:30",11.3553113553114,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-MARB21-DCE-2017-0727-10:00",15.8759124087591,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-POOR22-DCE-2012-0816-09:25",10,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-POOR22-DCE-2013-0820-10:00",21.731123388582,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001968-DCE-2012-0810-09:30",24.8648648648649,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001968-DCE-2017-0725-09:50",42.8842504743833,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-003182-DCE-2011-0803-09:17",0,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","BIO06600-HUCK04-DCE-2017-0802-10:08",28.2527881040892,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","BIO06600-KALA04-DCE-2012-0830-11:30",4.40140845070423,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.350352112676058,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","BIO06600-NSKO01-DCE-2011-0920-11:00",15.4826958105647,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","BIO06600-NSKO01-DCE-2014-0917-11:36",0.559701492537313,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","BIO06600-NSKO01-DCE-2016-0915-10:04",2.34234234234234,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","BIO06600-QUAR77-DCE-2015-0715-10:11",9.40499040307102,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","BIO06600-RACE77-DCE-2015-0813-11:45",13.6690647482014,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","BIO06600-RACE77-DCE-2017-0809-10:59",6.16197183098592,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.79049295774648,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","BIO06600-ROBI77-DCE-2015-0930-08:25",16.8207024029575,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-005141-DCE-2014-0729-13:55",3.55555555555556,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.13888888888889,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-005973-DCE-2010-0722-14:35",14.8409893992933,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-006062-DCE-2011-0810-10:55",1.65441176470588,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-007006-DCE-2011-0801-09:56",0.547445255474453,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-008504-DCE-2012-0801-09:30",7.06521739130435,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-008504-DCE-2017-0725-09:44",0.179856115107914,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-009134-DCE-2011-0828-11:35",2.30326295585413,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-009134-DCE-2015-0825-09:40",0.946969696969697,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-009724-DCE-2012-0829-08:15",15.819209039548,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-009724-DCE-2017-0724-09:45",11.0694183864916,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-009724-DCE-2017-0822-09:24",26.9299820466786,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-009790-DCE-2011-0827-15:40",9.63636363636364,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-009790-DCE-2015-0811-09:30",10.4504504504505,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-011061-DCE-2014-0727-10:21",1.2962962962963,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-LAUG07-DCE-2011-0913-12:00",25.5941499085923,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-LAUG07-DCE-2012-0905-11:30",36.9402985074627,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-LAUG07-DCE-2013-0910-12:30",44.3820224719101,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","SEN06600-LAUG07-DCE-2014-0806-11:00",12.8731343283582,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","00060CSR",1.12994350282486,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","00071CSR",3.7037037037037,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.175925925925925,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","01059CSR",37.524557956778,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","01094CSR",8.06451612903226,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","01110CSR",22.0588235294118,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001405-DCE-2014-0815-10:35",9.19765166340509,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001418-DCE-2013-0711-11:34",1.78571428571429,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001598-DCE-2011-0802-10:00",1.44927536231884,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001598-DCE-2015-0812-08:46",0.367647058823529,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","WAM06600-001966-DCE-2011-0801-11:52",0.18796992481203,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","02065CSR",8,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","02069CSR",3.35305719921105,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.0882642998027625,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","02093CSR",22.4956063268893,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","02101CSR",24.8618784530387,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","02102CSR",4.33962264150943,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0.334905660377357,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","02104CSR",26.5654648956357,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","02107EMAP",12.0300751879699,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","02139CSR",8.03212851405623,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,1,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
"BCG_MariNW_Bugs500ct","higrad-hielev","pi_BCG_att1i2","02139CSRd",1.95227765726681,"HiGrad-HiElev",2,"≥ 5% (3-7)",">=",3,7,TRUE,"% Attribute Ii+II % individuals","Rule0",NA,NA,0,"higrad-hielev_L2_Rule0_pi_BCG_att1i2"
