INDEX_NAME,INDEX_CLASS,SAMPLEID,TAXAID,N_TAXA,NONTARGET,Thermal_indicator,Phylum,Class,Subclass,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Atractides,2,FALSE,eurythermal,Arthropoda,Arachnida,Acari,Trombidiformes,,,Hygrobatidae,,,Atractides
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Baetis tricaudatus complex,25,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Baetis
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Brillia,54,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Brillia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Capniidae,3,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Capniidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Ceratopogoninae,9,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Ceratopogonidae,Ceratopogoninae,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Chelifera/Metachela,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,,,Chelifera/Metachela
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Chironomidae,8,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Chloroperlidae,4,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Cinygma,2,FALSE,cold,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Cinygma
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Cinygmula,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Cinygmula
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Corynoneura,3,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Corynoneura
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Crangonyx,1,FALSE,warm,Arthropoda,Malacostraca,Eumalacostraca,Amphipoda,Gammaridea,,Crangonyctidae,,,Crangonyx
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Dicranota,12,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Dicranota
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Diphetor,3,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Diphetor
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Dixa,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Dixidae,,,Dixa
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Eloeophila,1,FALSE,cold,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Eloeophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Eukiefferiella claripennis group,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Eukiefferiella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Eukiefferiella tirolensis group,11,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Eukiefferiella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Ferrissia,1,FALSE,warm,Mollusca,Gastropoda,,Basommatophora,,,Ancylidae,,,Ferrissia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Glossosoma,10,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Glossosomatidae,,,Glossosoma
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Glutops,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Pelecorhyncidae,,,Glutops
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Hesperoperla,8,FALSE,cowa,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlidae,,,Hesperoperla
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Hexatoma,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Hexatoma
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Hydropsyche,47,FALSE,warm,Arthropoda,Insecta,Pterygota,Trichoptera,,,Hydropsychidae,,,Hydropsyche
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Ironodes,5,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Ironodes
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Lara,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Lara
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Lebertia,1,FALSE,eurythermal,Arthropoda,Arachnida,Acari,Trombidiformes,,,Lebertiidae,,,Lebertia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Lepidoptera,1,FALSE,warm,Arthropoda,Insecta,Pterygota,Lepidoptera,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Lepidostoma,4,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Lepidostomatidae,,,Lepidostoma
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Malenka,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Malenka
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Micrasema,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Brachycentridae,,,Micrasema
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Micropsectra,46,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Micropsectra
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Narpus,10,FALSE,cool,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Narpus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Neoleptophlebia/Paraleptophlebia,8,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Leptophlebiidae,,,Neoleptophlebia/Paraleptophlebia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Neophylax splendens,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Uenoidae,,,Neophylax
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Neoplasta,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,Hemerodromiinae,,Neoplasta
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Oligochaeta,107,FALSE,eurythermal,Annelida,Clitellata,Oligochaeta,,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Optioservus,1,FALSE,warm,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Optioservus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Pacifastacus,1,FALSE,warm,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,,,Astacidae,,,Pacifastacus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Parametriocnemus,17,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Parametriocnemus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Perlodidae,4,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlodidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Pisidium,3,FALSE,eurythermal,Mollusca,Bivalvia,Heterodonta,Veneroida,,Corbiculoidea,Sphaeriidae,,,Pisidium
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Polypedilum,1,FALSE,warm,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,Polypedilum
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Rheocricotopus,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Rheocricotopus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Rheotanytarsus,3,FALSE,warm,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Rhyacophila atrata complex,3,FALSE,cold,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Rhyacophila betteni group,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Rhyacophila blarina,3,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Rhyacophila brunnea/vemna groups,5,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Rhyacophila narvae,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Simulium,31,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,,,Simulium
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Skwala,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlodidae,,,Skwala
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Sweltsa,9,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,Chloroperlinae,,Sweltsa
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Thienemanniella,3,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Thienemanniella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Tipula,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Tipula
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Trepaxonemata,1,FALSE,eurythermal,Platyhelminthes,Trepaxonemata,,,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Tvetenia bavarica group,6,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Tvetenia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Wormaldia,5,FALSE,cowa,Arthropoda,Insecta,Pterygota,Trichoptera,,Philopotamoidea,Philopotamidae,,,Wormaldia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Zapada cinctipes,19,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Zapada
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10010_15079,Zapada oregonensis group,1,FALSE,cold,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Zapada
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Americorophium,1,FALSE,,Arthropoda,Malacostraca,Eumalacostraca,Amphipoda,Gammaridea,,Corophiidae,,,Americorophium
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Arctopsychinae,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Hydropsychidae,Arctopsychinae,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Baetis tricaudatus complex,85,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Baetis
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Brillia,6,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Brillia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Capniidae,3,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Capniidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Ceratopogoninae,3,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Ceratopogonidae,Ceratopogoninae,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Chaetocladius,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Chaetocladius
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Chelifera/Metachela,12,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,,,Chelifera/Metachela
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Chironomidae,7,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Cinygma,1,FALSE,cold,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Cinygma
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Cinygmula,15,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Cinygmula
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Dicranota,22,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Dicranota
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Diphetor,26,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Diphetor
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Eloeophila,3,FALSE,cold,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Eloeophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Eukiefferiella tirolensis group,5,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Eukiefferiella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Heleniella,4,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Heleniella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Hesperoperla,6,FALSE,cowa,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlidae,,,Hesperoperla
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Hydra,1,FALSE,warm,Cnidaria,Hydrozoa,,Hydroida,,,Hydridae,,,Hydra
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Hydropsyche,4,FALSE,warm,Arthropoda,Insecta,Pterygota,Trichoptera,,,Hydropsychidae,,,Hydropsyche
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Krenosmittia,2,FALSE,cold,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Krenosmittia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Lebertia,9,FALSE,eurythermal,Arthropoda,Arachnida,Acari,Trombidiformes,,,Lebertiidae,,,Lebertia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Lepidoptera,2,FALSE,warm,Arthropoda,Insecta,Pterygota,Lepidoptera,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Lepidostoma,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Lepidostomatidae,,,Lepidostoma
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Metriocnemus,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Metriocnemus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Micropsectra,31,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Micropsectra
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Narpus,21,FALSE,cool,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Narpus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Neoleptophlebia/Paraleptophlebia,4,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Leptophlebiidae,,,Neoleptophlebia/Paraleptophlebia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Neoplasta,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,Hemerodromiinae,,Neoplasta
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Oligochaeta,68,FALSE,eurythermal,Annelida,Clitellata,Oligochaeta,,,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Onocosmoecus,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Limnephilidae,Dicosmoecinae,,Onocosmoecus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Optioservus,14,FALSE,warm,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Optioservus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Oribatida,1,FALSE,cool,Arthropoda,Arachnida,Acari,Sarcoptiformes,Oribatida,,,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Orthocladius (Symposiocladius),2,FALSE,cold,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Orthocladius
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Parametriocnemus,9,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Parametriocnemus
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Perlodidae,9,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlodidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Pisidium,24,FALSE,eurythermal,Mollusca,Bivalvia,Heterodonta,Veneroida,,Corbiculoidea,Sphaeriidae,,,Pisidium
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Polycelis,1,FALSE,cold,Platyhelminthes,Trepaxonemata,,Neoophora,,,Planariidae,,,Polycelis
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Polypedilum,1,FALSE,warm,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,Polypedilum
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Psychoglypha bella,1,FALSE,,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Limnephilidae,,,Psychoglypha
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Rhyacophila betteni group,12,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Rhyacophilidae,,,Rhyacophila
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Simulium,98,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,,,Simulium
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Skwala,5,FALSE,cowa,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlodidae,,,Skwala
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Sperchonopsis,1,FALSE,eurythermal,Arthropoda,Arachnida,Acari,Trombidiformes,,,Sperchontidae,,,Sperchonopsis
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Stempellinella,1,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,Stempellinella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Sweltsa,4,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,Chloroperlinae,,Sweltsa
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Tvetenia bavarica group,4,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Tvetenia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Wormaldia,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Trichoptera,,Philopotamoidea,Philopotamidae,,,Wormaldia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Zapada cinctipes,4,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Zapada
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Zapada oregonensis group,3,FALSE,cold,Arthropoda,Insecta,Pterygota,Plecoptera,,,Nemouridae,,,Zapada
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10011_15080,Zavrelimyia,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,Zavrelimyia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Baetis tricaudatus complex,79,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Baetis
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Brillia,10,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Brillia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Capniidae,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Capniidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Chelifera/Metachela,25,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,,,Chelifera/Metachela
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Chironomidae,2,FALSE,eurythermal,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Chloroperlidae,2,FALSE,cool,Arthropoda,Insecta,Pterygota,Plecoptera,,,Chloroperlidae,,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Cinygma,7,FALSE,cold,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Cinygma
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Cinygmula,8,FALSE,cool,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Heptageniidae,,,Cinygmula
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Crangonyx,1,FALSE,warm,Arthropoda,Malacostraca,Eumalacostraca,Amphipoda,Gammaridea,,Crangonyctidae,,,Crangonyx
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Dicranota,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,Dicranota
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Diphetor,7,FALSE,cowa,Arthropoda,Insecta,Pterygota,Ephemeroptera,,,Baetidae,,,Diphetor
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Dixa,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Dixidae,,,Dixa
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Eukiefferiella claripennis group,3,FALSE,cowa,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Eukiefferiella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Eukiefferiella tirolensis group,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,Eukiefferiella
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Forcipomyiinae,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Nematocera,,Ceratopogonidae,Forcipomyiinae,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Glossosoma,3,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,,Glossosomatidae,,,Glossosoma
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Glutops,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Diptera,Brachycera,,Pelecorhyncidae,,,Glutops
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Hesperoperla,4,FALSE,cowa,Arthropoda,Insecta,Pterygota,Plecoptera,,,Perlidae,,,Hesperoperla
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Heterlimnius,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Heterlimnius
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Hydatophylax,1,FALSE,cool,Arthropoda,Insecta,Pterygota,Trichoptera,,Limnephiloidea,Limnephilidae,,,Hydatophylax
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Hydra,1,FALSE,warm,Cnidaria,Hydrozoa,,Hydroida,,,Hydridae,,,Hydra
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Hydroporinae,1,FALSE,cowa,Arthropoda,Insecta,Pterygota,Coleoptera,,,Dytiscidae,Hydroporinae,,
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Hydropsyche,23,FALSE,warm,Arthropoda,Insecta,Pterygota,Trichoptera,,,Hydropsychidae,,,Hydropsyche
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Hygrobates,1,FALSE,warm,Arthropoda,Arachnida,Acari,Trombidiformes,,,Hygrobatidae,,,Hygrobates
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Lara,3,FALSE,cool,Arthropoda,Insecta,Pterygota,Coleoptera,,,Elmidae,,,Lara
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Lebertia,3,FALSE,eurythermal,Arthropoda,Arachnida,Acari,Trombidiformes,,,Lebertiidae,,,Lebertia
Therm_ORWA_Bugs500ct,ORWA,SampPSSB_10012_15081,Lepidoptera,1,FALSE,warm,Arthropoda,Insecta,Pterygota,Lepidoptera,,,,,,
